Date,Open,High,Low,Close,Adj Close,Volume
2009-03-24,359.108521,365.287445,356.619598,359.702881,322.923798,27848460
2009-03-25,359.096130,383.613739,359.096130,379.453156,340.654663,38633504
2009-03-26,383.787079,391.043304,377.174774,387.699982,348.058228,33173502
2009-03-27,384.851990,392.132965,380.146576,383.551819,344.334290,27234281
2009-03-30,376.704224,380.146576,370.240479,375.552643,337.152985,27744876
2009-03-31,380.146576,384.344299,375.193542,377.608154,338.998291,23074602
2009-04-01,377.174774,394.758087,370.822479,391.600525,351.559937,19292577
2009-04-02,398.720520,416.056213,396.801208,411.437469,369.368652,22164710
2009-04-06,421.009247,431.484955,407.536957,413.975922,371.647583,21235513
2009-04-08,406.137726,430.667694,397.482269,427.237701,383.553284,37128500
2009-04-09,433.391876,437.812469,422.309418,429.862823,385.910034,20971994
2009-04-13,435.856018,443.050323,426.705261,439.224091,394.314087,15363664
2009-04-15,433.391876,455.606293,429.218933,453.216461,406.875793,24418130
2009-04-16,448.523438,455.680603,425.553680,429.677094,385.743256,26730026
2009-04-17,433.416656,440.982422,421.591248,425.206970,381.730225,25924414
2009-04-20,425.962311,434.555847,418.111725,424.823090,381.385590,19907931
2009-04-21,419.770996,429.342773,417.220184,422.519928,379.317932,20200191
2009-04-22,425.962311,429.181793,418.780365,425.467010,381.963654,17861963
2009-04-23,425.219330,439.558411,420.018646,436.784729,392.124115,17116774
2009-04-24,433.391876,446.269806,427.695862,443.013184,397.715759,22108171
2009-04-27,443.545624,447.508057,436.116058,442.195923,396.982056,16949850
2009-04-28,441.069092,443.793274,428.686493,430.209534,386.221313,16249498
2009-04-29,433.639526,450.727539,432.364105,447.322327,401.584290,17247590
2009-04-30,448.300568,448.300568,448.300568,448.300568,402.462494,0
2009-05-04,458.404785,469.301483,455.754913,467.345032,419.559723,17304533
2009-05-05,466.824951,469.227203,454.690002,466.490631,418.792633,19698924
2009-05-06,467.815582,479.975311,460.633667,465.958191,418.314697,19712746
2009-05-07,458.157135,476.706299,458.157135,474.390747,425.885040,14835800
2009-05-08,475.492798,478.464630,464.348450,470.614044,422.494507,16092387
2009-05-11,475.245148,477.474030,458.181885,461.029907,413.890259,15172873
2009-05-12,458.144745,489.212738,456.423553,485.374146,435.745392,18516215
2009-05-13,488.432648,489.113678,472.025665,478.712280,429.764618,21104640
2009-05-14,471.096985,477.350189,465.636230,472.756256,424.417603,16341712
2009-05-15,474.254547,485.398895,473.424896,483.095734,433.700012,12733677
2009-05-18,531.709900,627.799072,520.379822,586.329651,526.378235,213282
2009-05-19,606.748657,619.131226,544.835510,552.487976,495.996948,42292413
2009-05-20,544.835510,557.886780,529.035278,533.059631,478.555084,27243435
2009-05-21,531.214600,539.139526,520.701782,523.896484,470.328888,16060294
2009-05-22,520.020752,546.618591,517.841370,541.306458,485.958740,17954072
2009-05-25,544.835510,548.550293,533.443481,543.535339,487.959717,12533921
2009-05-26,539.907227,547.064392,527.623657,530.645020,476.387390,10030506
2009-05-27,537.901245,546.073792,533.059631,541.455017,486.092041,21098486
2009-05-28,539.882446,556.227539,539.882446,549.924744,493.695831,18162800
2009-05-29,555.930359,571.507690,548.054993,562.641724,505.112518,25829317
2009-06-01,577.030334,577.030334,558.741211,565.192566,507.402557,12022422
2009-06-02,569.625549,571.693420,550.791565,564.449585,506.735352,13321533
2009-06-03,560.016602,571.458130,551.150635,556.202759,499.331848,13882851
2009-06-04,550.977295,561.886353,534.929382,560.128052,502.855865,15587312
2009-06-05,563.409424,564.895386,542.359009,547.993103,491.961700,18888042
2009-06-08,546.569092,560.140442,538.891846,543.349609,487.792969,15255295
2009-06-09,541.863647,567.371887,538.644165,562.703613,505.168030,16773232
2009-06-10,567.371887,579.482117,566.170776,574.603333,515.851074,16011277
2009-06-11,574.553833,575.792053,565.266846,570.405640,512.082642,10261963
2009-06-12,572.077271,589.165283,570.900940,584.979980,525.166687,19853342
2009-06-15,584.385620,584.385620,536.241943,539.585266,484.413513,28834604
2009-06-16,532.452881,541.095947,526.657837,530.805969,476.531860,20707515
2009-06-17,526.459717,539.387146,504.307159,508.021973,456.077484,19866054
2009-06-18,509.668854,513.259827,492.853241,501.508698,450.230225,25064979
2009-06-19,506.449371,510.770905,489.633759,505.582581,453.887573,19590280
2009-06-22,507.118042,507.687622,478.600830,483.541504,434.100098,18659831
2009-06-23,470.539764,503.650879,470.539764,499.094086,448.062500,24011447
2009-06-24,501.496307,504.158569,488.383118,495.886993,445.183350,19019569
2009-06-25,495.602173,501.248657,481.052612,484.928375,435.345245,21545669
2009-06-26,486.921967,504.468140,486.129486,502.536469,451.152863,16067130
2009-06-29,501.743958,523.264954,496.481354,516.850769,464.003601,15046732
2009-06-30,520.070251,522.373413,497.930115,501.100067,449.863312,12038190
2009-07-01,502.709808,516.355469,492.333160,509.866974,457.733856,15013290
2009-07-02,540.625427,540.625427,494.153412,498.115845,447.184296,15546222
2009-07-03,495.304993,503.997620,490.351959,502.152588,450.808319,17495070
2009-07-06,507.192322,508.182922,460.893677,468.843323,420.904877,23918534
2009-07-07,470.787415,473.759247,452.015350,459.506836,412.523010,23562838
2009-07-08,459.506836,468.063232,445.105835,453.117401,406.786865,23303507
2009-07-09,454.442352,464.323669,453.228851,458.999146,412.067230,14891838
2009-07-10,458.900085,462.354828,432.153625,439.620331,394.669861,16964234
2009-07-13,433.317596,437.973450,425.244110,433.627136,389.289429,16755211
2009-07-14,439.335541,451.965820,437.354309,449.254028,403.318512,14936457
2009-07-15,458.157135,468.063232,447.396637,464.670380,417.158539,12816317
2009-07-16,470.787415,487.479187,465.586700,479.306641,430.298309,22316939
2009-07-17,481.708893,486.884827,476.805359,479.715271,430.665131,13345562
2009-07-20,485.398895,504.963440,482.922363,503.551819,452.064423,16630076
2009-07-21,517.271790,517.271790,497.125244,499.923737,448.807281,12450562
2009-07-22,501.496307,509.569794,486.042786,489.287048,439.258148,12699863
2009-07-23,492.828491,508.628723,492.085510,505.594971,453.898682,11973418
2009-07-24,507.687622,511.996796,491.862640,499.477936,448.407135,17114779
2009-07-27,482.922363,494.066742,472.186646,480.606842,431.465576,24298740
2009-07-28,482.179413,485.324615,466.973572,472.421906,424.117523,23243431
2009-07-29,470.539764,479.950562,463.357819,478.068390,429.186615,19246827
2009-07-30,475.492798,476.830139,467.815582,470.614044,422.494507,12434192
2009-07-31,474.254547,489.088928,473.325836,484.259705,434.744934,14100305
2009-08-03,487.602997,502.982239,484.928375,499.515106,448.440491,11055377
2009-08-04,503.477539,508.430573,495.924133,505.149200,453.498474,15495010
2009-08-05,503.972839,516.107788,503.130829,514.225647,461.646851,15363264
2009-08-06,506.115021,526.261536,501.830658,506.895142,455.065948,19854756
2009-08-07,504.344330,511.154755,492.878021,494.747772,444.160614,16151393
2009-08-10,502.846008,503.910919,488.618378,492.357941,442.015106,12166717
2009-08-11,493.571442,507.204712,490.104309,495.404053,444.749756,12679286
2009-08-12,489.101318,495.304993,481.263092,493.001831,442.593201,13825953
2009-08-13,501.496307,506.226471,494.562042,501.322968,450.063446,12240889
2009-08-14,501.991608,511.154755,497.038574,504.331940,452.764771,13504515
2009-08-17,497.533875,497.781525,476.731079,480.928772,431.754547,13863574
2009-08-18,476.409119,484.457825,475.529938,480.743042,431.587799,12005778
2009-08-19,480.445862,482.897614,463.357819,467.035461,419.281830,13451994
2009-08-20,470.539764,477.721680,467.704132,470.143524,422.072113,9497255
2009-08-21,467.567932,479.207581,462.515808,477.672150,428.830933,12157381
2009-08-24,485.398895,490.574829,482.575653,488.940338,438.946930,10218015
2009-08-25,486.686707,503.477539,484.296844,501.657288,450.363617,13123695
2009-08-26,501.756348,506.870361,498.091095,505.248260,453.587463,10150052
2009-08-27,503.725189,509.916504,500.258057,505.793091,454.076508,11849635
2009-08-28,507.687622,515.117188,501.632538,513.656067,461.135559,10096526
2009-08-31,511.154755,511.154755,494.066742,496.568024,445.794678,14556000
2009-09-01,501.446777,505.706421,486.736237,490.562469,440.403198,10491365
2009-09-02,487.627777,494.784943,485.398895,488.160217,438.246643,11006397
2009-09-03,490.351959,492.135040,476.310059,478.167450,429.275635,12205069
2009-09-04,479.950562,493.819092,479.207581,490.636749,440.469910,11704404
2009-09-07,491.590210,497.521484,489.485168,496.010803,445.294495,10419842
2009-09-08,499.019806,518.683411,496.629944,514.027527,461.468964,24025531
2009-09-09,513.878967,538.520386,510.659454,537.022095,482.112427,24264895
2009-09-10,542.371338,554.716858,528.143738,531.821350,477.443420,16461574
2009-09-11,536.167664,537.727905,521.308533,530.186829,475.976074,14477640
2009-09-14,528.738098,534.706543,522.918274,529.852539,475.675842,8790486
2009-09-15,530.471680,540.873047,530.471680,540.105347,484.880402,8709865
2009-09-16,543.844910,549.466614,535.820923,540.873047,485.569611,8945138
2009-09-17,541.120728,544.835510,512.888306,516.640259,463.814575,66946430
2009-09-18,515.117188,523.289734,513.903687,520.701782,467.460846,11866922
2009-09-22,527.177856,529.902039,517.123169,519.562561,466.438049,10619650
2009-09-23,519.327271,526.261536,517.593750,520.491272,467.271790,11244550
2009-09-24,517.593750,527.499817,509.668854,520.305542,467.105164,19228144
2009-09-25,516.206848,531.932800,513.903687,528.738098,474.675385,14400811
2009-09-29,531.338440,540.278687,529.976379,537.665955,482.690521,18577421
2009-09-30,540.873047,548.030212,536.167664,545.244141,489.493744,17050649
2009-10-01,544.810730,544.810730,533.443481,538.483215,483.424225,12157014
2009-10-05,534.904663,537.901245,525.345276,529.753479,475.587036,11958469
2009-10-06,534.916992,534.916992,520.565552,528.515198,474.475342,14816967
2009-10-07,532.329041,534.434082,516.132568,520.392212,467.182861,12517684
2009-10-08,544.835510,553.627197,520.070251,524.936646,471.262695,28373769
2009-10-09,527.165527,527.896057,517.593750,520.008362,466.838379,12768847
2009-10-12,525.023315,541.368347,525.023315,537.170654,482.245758,18155261
2009-10-13,535.424683,535.424683,535.424683,535.424683,480.678314,0
2009-10-14,538.644165,544.216370,533.109131,540.922607,485.614166,13469764
2009-10-15,544.587830,550.234314,536.167664,537.777405,482.790436,13126291
2009-10-16,537.405945,551.274475,535.177063,549.479004,496.266602,13558587
2009-10-20,555.979858,565.464966,539.349976,541.009277,488.617126,12766230
2009-10-21,539.634827,547.064392,537.071594,540.427307,488.091461,10294432
2009-10-22,540.377747,540.377747,525.270935,528.787598,477.578918,9330283
2009-10-23,531.511780,533.517761,504.616730,507.031342,457.929688,20349990
2009-10-26,507.687622,512.145386,496.295624,499.106476,450.772247,12800230
2009-10-27,495.800293,497.781525,489.113678,493.076141,445.325867,14276274
2009-10-28,491.602600,506.040741,491.602600,503.762329,454.977173,11911448
2009-10-29,495.552643,506.176941,490.451019,495.156403,447.204651,14254259
2009-10-30,495.565033,503.972839,475.988098,478.254120,431.939240,20113836
2009-11-03,475.505188,476.681549,446.331726,450.368469,406.754059,19778827
2009-11-04,458.157135,477.474030,453.872742,475.666168,429.601959,18443831
2009-11-05,472.805786,482.427063,458.404785,480.730652,434.175903,13885278
2009-11-06,477.969330,489.088928,477.969330,484.779785,437.832977,14124763
2009-11-09,489.113678,503.229889,485.795135,501.347717,452.796478,13237039
2009-11-10,505.211090,520.677002,496.543274,508.802063,459.528900,25545273
2009-11-11,512.145386,527.598877,504.133820,523.537415,472.837280,16892900
2009-11-12,526.261536,531.462280,516.107788,520.379822,469.985443,15380135
2009-11-13,517.593750,527.252197,516.132568,524.899475,474.067413,10328544
2009-11-16,532.205200,535.399963,527.908447,533.344421,481.694550,8347446
2009-11-17,534.929382,535.350403,521.803833,528.081787,476.941498,12136493
2009-11-18,535.424683,535.424683,518.609131,520.082642,469.716980,15778411
2009-11-19,519.760681,522.522034,513.358887,516.058289,466.082367,9341036
2009-11-20,515.117188,528.725708,511.402405,525.840576,474.917267,12471430
2009-11-23,534.929382,546.754822,528.255188,543.584839,490.943207,22322641
2009-11-24,542.854309,546.073792,536.935364,539.189026,486.973145,14021703
2009-11-25,541.306458,551.249695,537.381165,543.522949,490.887360,16768697
2009-11-26,550.283875,550.283875,521.704773,526.880676,475.856812,10255018
2009-11-27,520.070251,524.032715,500.753357,518.064270,467.894165,11754339
2009-11-30,526.261536,534.384583,522.051453,526.756897,475.744873,8339974
2009-12-01,532.452881,544.835510,528.589478,543.844910,491.178101,5773985
2009-12-02,547.435852,554.072937,540.476807,545.058411,492.274017,9544294
2009-12-03,547.262512,554.741577,540.922607,544.662170,491.916321,8037150
2009-12-04,540.377747,548.302612,535.078003,539.089966,486.883667,6444249
2009-12-07,538.891846,541.913208,520.070251,522.546753,471.942505,9540083
2009-12-08,525.023315,537.133484,522.621094,535.102783,483.282593,9430385
2009-12-09,529.976379,533.938782,526.088196,530.892639,479.480194,5159531
2009-12-10,531.808960,535.920044,526.013916,530.867920,479.457855,5973929
2009-12-11,534.929382,538.891846,527.252197,530.595459,479.211731,7130309
2009-12-14,528.985718,536.910645,526.509216,528.960999,477.735565,6425693
2009-12-15,528.985718,531.957581,519.079651,520.862732,470.421600,6771900
2009-12-16,520.020752,522.546753,514.176147,518.658630,468.430939,6817782
2009-12-17,522.447693,522.447693,510.164154,512.615906,462.973389,6551637
2009-12-18,512.640686,512.640686,497.781525,499.094086,450.761047,10146047
2009-12-21,495.800293,510.560394,490.351959,503.700409,454.921204,11350303
2009-12-22,504.319550,509.569794,500.901947,504.814850,455.927826,6432979
2009-12-23,507.687622,528.936218,505.904541,528.094177,476.952728,9900762
2009-12-24,532.452881,536.811584,524.206055,533.096802,481.470795,7452103
2009-12-29,534.434082,539.387146,529.976379,535.053223,483.237793,5617498
2009-12-30,534.830322,537.405945,529.728699,532.972961,481.359100,4282664
2009-12-31,536.910645,542.854309,535.598083,540.154846,487.845398,8095690
2010-01-04,540.427307,540.427307,506.127411,532.700500,481.112976,35372156
2010-01-05,569.551208,569.551208,527.697937,530.323059,478.965729,9872785
2010-01-06,534.879883,542.111328,530.298279,538.891846,486.704651,10933743
2010-01-07,538.891846,552.265076,533.938782,547.832092,494.779236,12090336
2010-01-08,548.797974,551.670715,542.854309,546.395691,493.481781,6973331
2010-01-11,562.022583,569.452148,520.070251,535.672363,483.797089,87061779
2010-01-12,542.359009,563.310364,533.443481,537.083984,485.071899,15132815
2010-01-13,538.891846,540.873047,529.282898,539.189026,486.973145,7088719
2010-01-14,537.901245,557.119080,537.901245,555.583618,501.779999,11327803
2010-01-15,557.614380,564.102844,547.336792,550.160034,496.881622,8660790
2010-01-18,548.302612,552.983276,540.848328,544.587830,491.849030,6540464
2010-01-19,544.835510,547.832092,536.241943,537.405945,485.362762,6029341
2010-01-20,542.359009,543.399109,530.966980,533.691162,482.007660,8921264
2010-01-21,532.452881,533.443481,520.194092,522.076233,471.517578,8589121
2010-01-22,515.612488,530.471680,509.916504,521.977173,471.428070,18399797
2010-01-25,519.896912,522.249573,513.482727,516.132568,466.149536,6180995
2010-01-27,512.145386,520.070251,505.211090,508.950653,459.663147,11465264
2010-01-28,515.117188,518.311951,507.687622,513.705566,463.957520,15332621
2010-01-29,511.600525,520.961792,504.270020,518.188110,468.006012,10768195
2010-02-01,513.878967,522.546753,512.913086,517.791870,467.648041,5599315
2010-02-02,521.060852,523.215454,507.241852,508.826843,459.551208,7960410
2010-02-03,510.708984,519.277771,510.708984,512.120605,462.526093,6946618
2010-02-04,514.126587,514.126587,502.239258,504.790100,455.905426,5526277
2010-02-05,482.922363,499.143616,482.922363,486.240936,439.152588,13790942
2010-02-06,null,null,null,null,null,null
2010-02-08,487.875427,497.459595,482.922363,492.506531,444.811432,11950507
2010-02-09,492.209351,494.314392,486.736237,491.961700,444.319336,6595770
2010-02-10,495.255463,495.255463,486.389526,487.924957,440.673553,8427562
2010-02-11,489.980469,505.112030,489.609009,502.808868,454.116119,10822218
2010-02-15,508.678253,508.678253,499.069336,500.258057,451.812256,6229609
2010-02-16,500.307587,505.706421,497.781525,504.096680,455.279083,4646498
2010-02-17,507.687622,514.027527,506.226471,511.427185,461.899780,7213298
2010-02-18,510.164154,514.299927,492.828491,494.215332,446.354797,9153440
2010-02-19,492.828491,492.828491,483.987274,486.983887,439.823669,8193714
2010-02-22,492.977081,495.304993,480.445862,484.383514,437.475006,5857376
2010-02-23,482.427063,486.884827,480.445862,483.095734,436.312042,5988853
2010-02-24,480.445862,488.222137,478.786591,484.804535,437.855316,5763020
2010-02-25,485.448425,487.875427,475.071808,477.028259,430.832092,8747297
2010-02-26,479.950562,492.828491,478.588470,484.878845,437.922424,10420312
2010-03-02,487.875427,494.809692,485.101715,486.983887,439.823669,8404187
2010-03-03,489.361328,509.173553,489.361328,507.588562,458.432953,12286956
2010-03-04,515.117188,515.117188,499.267456,502.239258,453.601654,9590528
2010-03-05,506.201721,508.182922,497.831055,500.158997,451.722839,5433932
2010-03-08,505.805481,508.678253,496.295624,497.335754,449.172974,5510907
2010-03-09,498.524475,501.149597,489.386108,490.525299,443.022064,8057566
2010-03-10,492.828491,504.666260,490.005249,499.638916,451.253113,11448507
2010-03-11,500.258057,505.211090,498.772125,503.452759,454.697601,6730408
2010-03-12,502.734589,511.650055,502.239258,506.003601,457.001373,10306792
2010-03-15,506.201721,511.130005,501.793488,509.198303,459.886780,8367777
2010-03-16,511.154755,530.867920,509.668854,528.960999,477.735565,15690402
2010-03-17,532.353821,536.167664,527.896057,529.827759,478.518372,9968152
2010-03-18,531.957581,535.721863,527.054077,533.418701,481.761566,7057451
2010-03-19,534.335022,543.101929,530.050659,540.897827,488.516418,9108967
2010-03-22,526.013916,544.340210,526.013916,531.932800,480.419647,9446201
2010-03-23,533.914001,541.838928,533.418701,540.575867,488.225708,9232555
2010-03-25,542.854309,543.349609,533.641602,540.600647,488.247986,10599676
2010-03-26,543.349609,550.283875,542.433289,545.058411,492.274017,8341847
2010-03-29,546.668152,549.763794,540.377747,541.516968,489.075653,9345272
2010-03-30,542.854309,547.658752,536.415344,538.966125,486.771759,8740250
2010-03-31,541.318848,542.359009,530.620239,532.081421,480.553802,9990413
2010-04-01,533.938782,544.092529,533.443481,540.897827,488.516418,5777967
2010-04-05,543.101929,559.521301,543.101929,557.663879,503.658813,9189816
2010-04-06,558.704041,561.180542,554.840637,556.326599,502.451019,5760365
2010-04-07,557.218140,569.452148,556.277039,559.546082,505.358826,9330868
2010-04-08,561.180542,562.914124,545.578491,548.079773,495.002899,6794859
2010-04-09,548.897034,560.189941,548.897034,557.069519,503.121979,7765435
2010-04-12,567.124207,567.124207,556.054138,558.382080,504.307495,5860948
2010-04-13,558.704041,561.675903,550.432434,555.187378,501.422119,6447744
2010-04-15,557.218140,562.121643,538.421326,540.229187,487.912506,11208408
2010-04-16,537.950745,542.359009,530.545959,537.034424,485.027130,8396400
2010-04-19,534.830322,534.830322,520.565552,525.914856,474.984467,7563608
2010-04-20,529.902039,534.805603,522.224854,526.608276,475.610718,7729453
2010-04-21,529.976379,531.808960,519.153931,522.101013,471.539978,8855050
2010-04-22,520.317932,541.814148,520.095032,532.824341,481.224823,11813633
2010-04-23,534.929382,542.854309,534.929382,538.990906,486.794189,10723025
2010-04-26,534.929382,543.745850,526.756897,530.595459,479.211731,7684965
2010-04-27,526.509216,528.985718,522.546753,525.642456,474.738434,6447243
2010-04-28,522.026733,522.026733,501.248657,503.849030,455.055542,18510893
2010-04-29,507.192322,515.067688,504.790100,512.665466,463.018127,10820807
2010-04-30,515.117188,518.683411,510.164154,511.947266,462.369507,7301398
2010-05-03,508.182922,511.451935,504.270020,507.068512,457.963226,5785013
2010-05-04,507.291382,514.621887,501.991608,505.780701,456.800110,8006460
2010-05-05,500.258057,506.969421,496.939514,505.533051,456.576447,6911684
2010-05-06,505.112030,506.845612,497.286224,499.193146,450.850525,11012977
2010-05-07,483.417694,525.023315,483.417694,511.550995,462.011536,33257378
2010-05-10,520.565552,535.920044,515.117188,534.632202,486.152527,17560458
2010-05-11,539.387146,539.387146,526.682556,528.886658,480.928070,12149208
2010-05-12,532.972961,539.610046,527.029297,536.390564,487.751495,7058317
2010-05-13,526.013916,541.566467,526.013916,530.867920,482.729645,5513861
2010-05-14,528.837158,530.471680,512.640686,516.925049,470.051117,8381619
2010-05-17,512.492065,512.492065,499.762756,503.502289,457.845551,9512346
2010-05-18,505.211090,511.872955,499.168396,505.508301,459.669617,7127953
2010-05-19,503.725189,504.096680,492.878021,494.636353,449.783478,12043982
2010-05-20,495.800293,501.743958,492.209351,495.280243,450.369049,8573412
2010-05-21,490.302429,495.230713,483.467224,493.100891,448.387238,8845755
2010-05-24,504.220490,519.550171,503.452759,506.523651,460.592896,11411184
2010-05-25,507.687622,507.687622,486.760986,488.197388,443.928375,11650994
2010-05-26,492.778961,500.258057,490.847260,499.292206,454.017181,6334809
2010-05-27,500.753357,509.024963,496.097504,506.325531,460.412750,12647449
2010-05-28,510.139374,514.621887,502.486938,513.457947,466.898438,8092532
2010-05-31,510.238434,519.327271,509.545013,517.890930,470.929352,7637273
2010-06-01,516.751709,517.593750,497.335754,500.530457,455.143097,8983616
2010-06-02,502.734589,505.706421,496.964264,500.778137,455.368408,9104583
2010-06-03,505.161560,514.126587,505.161560,510.560394,464.263580,7894858
2010-06-04,510.659454,513.135986,506.424591,510.758514,464.443726,6501620
2010-06-07,502.734589,502.734589,495.304993,499.143616,453.882050,6231806
2010-06-08,500.109467,501.595367,492.878021,493.521912,448.770081,7027122
2010-06-09,495.404053,502.734589,495.304993,498.796906,453.566803,7034405
2010-06-10,500.258057,503.948090,498.846436,502.907928,457.305054,6443879
2010-06-11,507.687622,520.491272,505.706421,518.287170,471.289673,10756208
2010-06-14,522.497253,529.976379,519.624451,526.756897,478.991364,7334597
2010-06-15,527.598877,529.926819,520.119812,528.044678,480.162415,8765191
2010-06-16,529.976379,531.288940,522.596313,524.007935,476.491669,5460960
2010-06-17,526.657837,533.443481,524.181274,530.669800,482.549438,9713558
2010-06-18,535.028442,539.783386,520.342651,522.224854,474.870300,17665260
2010-06-21,525.518616,530.818359,525.518616,527.821777,479.959686,5442424
2010-06-22,526.509216,532.353821,523.512634,526.905457,479.126465,5957438
2010-06-23,524.874695,528.738098,522.051453,524.379395,476.829468,5380714
2010-06-24,524.528015,527.896057,518.732910,521.085632,473.834351,8678626
2010-06-25,520.070251,528.985718,516.603149,526.484436,478.743652,9380179
2010-06-28,531.957581,540.873047,527.574097,539.956726,490.994263,14524622
2010-06-29,540.377747,540.377747,527.103577,528.713318,480.770416,6559747
2010-06-30,525.023315,541.838928,523.785034,539.808167,490.859161,12293253
2010-07-01,536.910645,538.074585,528.242798,533.072021,484.733948,6142980
2010-07-02,532.948181,536.885864,527.648438,529.456299,481.446075,5052862
2010-07-05,529.976379,531.536560,526.360657,529.134338,481.153229,2953374
2010-07-06,527.747498,535.870483,527.747498,531.908020,483.675415,4271186
2010-07-07,531.957581,532.353821,520.565552,521.828613,474.510010,6340351
2010-07-08,525.023315,529.753479,522.670593,523.586914,476.108856,5527804
2010-07-09,526.979736,527.995117,521.828613,523.859314,476.356567,5987918
2010-07-12,525.023315,528.960999,521.085632,523.165894,475.726013,5798106
2010-07-13,523.661194,533.814941,523.661194,532.106140,483.855560,6942473
2010-07-14,534.929382,542.086548,528.614258,530.199219,482.121582,7370244
2010-07-15,530.942200,535.375183,529.035278,531.685181,483.472748,6404348
2010-07-16,530.496399,531.957581,525.023315,526.484436,478.743652,4051755
2010-07-19,524.082214,527.945618,521.952393,523.066833,475.635956,4526637
2010-07-20,523.537415,527.945618,519.624451,521.531433,474.239777,3159009
2010-07-21,524.478455,526.509216,522.868713,524.230835,476.694397,4534103
2010-07-22,524.230835,525.444336,518.881531,524.528015,476.964630,7328540
2010-07-23,526.979736,530.422119,523.438354,525.246216,477.617767,6364092
2010-07-26,526.756897,528.688538,520.194092,521.605713,474.307312,4205984
2010-07-27,524.453674,525.592896,520.615112,521.803833,474.487457,5599573
2010-07-28,526.509216,531.784241,504.220490,505.830231,459.962341,24425854
2010-07-29,509.421204,509.421204,499.267456,500.332336,454.962982,21358946
2010-07-30,502.709808,505.384460,498.895966,500.084686,454.737823,8880213
2010-08-02,503.229889,506.102661,500.951477,502.511688,456.944641,5850395
2010-08-03,504.790100,510.609924,502.239258,509.049713,462.889862,9278073
2010-08-04,509.173553,510.659454,501.521088,503.254639,457.620270,8453861
2010-08-05,505.186340,507.043732,497.806305,498.796906,453.566803,8449149
2010-08-06,499.713226,500.307587,494.562042,495.354523,450.436584,9209652
2010-08-09,495.304993,498.276825,491.342560,492.135040,447.508972,10270041
2010-08-10,490.847260,496.493744,488.519318,489.311798,444.941772,9225253
2010-08-11,490.252899,492.778961,485.448425,487.008636,442.847443,10114816
2010-08-12,485.398895,487.008636,480.445862,481.733643,438.050751,11496124
2010-08-13,480.693512,492.234100,480.693512,484.953125,440.978363,14081373
2010-08-16,485.398895,491.293030,482.922363,483.863464,439.987457,6474277
2010-08-17,485.398895,487.850677,480.445862,480.767792,437.172546,6825002
2010-08-18,481.931763,483.912994,474.675537,477.771210,434.447662,11472575
2010-08-19,477.325439,487.825897,477.325439,484.012054,440.122589,9535946
2010-08-20,484.012054,492.035980,481.684113,489.683289,445.279510,9689740
2010-08-23,491.367340,491.367340,483.219574,483.863464,439.987457,6250290
2010-08-24,483.863464,485.894196,479.108521,481.634583,437.960663,8895944
2010-08-25,480.445862,484.333984,478.216980,479.356171,435.888916,8593345
2010-08-26,480.445862,481.931763,473.041046,473.734467,430.776978,12845773
2010-08-27,474.947968,475.938568,468.830963,470.341644,427.691742,11221770
2010-08-30,471.579895,477.870270,468.063232,469.524384,426.948669,5495817
2010-08-31,467.889862,470.514984,453.204071,455.284363,413.999878,21508218
2010-09-01,458.181885,467.468872,456.175903,463.704529,421.656525,12869758
2010-09-02,468.063232,468.880493,463.605469,464.323669,422.219513,8168217
2010-09-03,465.586700,466.379181,457.760895,458.503845,416.927368,6664198
2010-09-06,461.104187,474.353607,456.819794,471.852325,429.065521,15657929
2010-09-07,473.016266,480.297272,472.025665,476.632019,433.411804,13097230
2010-09-08,473.065796,477.820740,471.530365,475.294678,432.195648,5368562
2010-09-09,476.953949,479.058990,473.115326,474.774597,431.722717,4667752
2010-09-13,481.436462,493.076141,478.142700,491.590210,447.013580,12679389
2010-09-14,493.076141,496.790924,487.553467,489.435638,445.054382,8986765
2010-09-15,489.856659,504.567200,489.856659,502.189728,456.651947,15485486
2010-09-16,501.298187,502.907928,493.918152,495.478363,450.549103,8556658
2010-09-17,497.781525,510.857574,497.781525,508.851593,462.709717,14747292
2010-09-20,509.668854,517.073669,505.755951,515.810608,469.037659,14038717
2010-09-21,516.107788,519.327271,507.712402,512.714966,466.222778,9853910
2010-09-22,512.145386,516.949829,502.734589,505.235870,459.421875,11940212
2010-09-23,505.235870,507.192322,493.323792,494.141052,449.333099,10628568
2010-09-24,495.304993,499.762756,491.392090,496.122253,451.134674,10461773
2010-09-27,499.267456,505.161560,497.831055,500.357117,454.985443,7598768
2010-09-28,499.416046,501.248657,491.837860,494.562042,449.715942,9083473
2010-09-29,495.304993,499.762756,492.828491,494.809692,449.941101,8210100
2010-09-30,496.295624,496.295624,484.457825,488.989868,444.649048,13375049
2010-10-01,491.342560,500.258057,490.351959,499.217926,453.949554,8816508
2010-10-04,502.709808,508.083862,502.709808,504.146210,458.430969,9766747
2010-10-05,503.229889,511.055695,499.762756,507.118042,461.133362,10586337
2010-10-06,510.164154,518.584351,508.653473,517.568970,470.636566,12985538
2010-10-07,517.568970,522.918274,511.402405,514.696167,468.024261,14559285
2010-10-08,518.435730,522.447693,510.436584,519.896912,472.753510,9629351
2010-10-11,523.042114,531.090820,521.605713,529.580139,481.558624,11905254
2010-10-12,528.985718,529.679199,518.163330,522.843933,475.433289,6451711
2010-10-13,523.091614,531.957581,522.398193,531.487061,483.292572,11060907
